race_date,time,venue,race_no,race_no_num,candidate_source,rating,selection,base_ai_score,base_ai_rating,base_ai_selection,base_reason_text,final_ai_score,final_ai_rating,final_ai_selection,final_rank,latest_reason_text,latest_updated_at,exhibition,exhibition_rank,weather,wind_speed,wave_height,wind_type,wind_dir,water_state_score,ai_lane_score_text,class_history_text,player_names_text,player_stat_text,player_reason_text,result_trifecta_text,result_trifecta_payout,result_exacta_text,result_exacta_payout,result_trio_text,result_trio_payout,settled_flag,settled_at,result_source_url,imported_at,purchased,purchased_selection_text,amount,hit,payout,memo,bet_type,series_day,race_phase,base_raw_score,base_raw_label,base_raw_reason_text,base_updated_at,day_trend_text,day_trend_sample
2026-04-25,17:16,住之江,5R,5,official_all,★★☆☆☆,1-6-3 / 1-3-6 / 1-6-2 / 1-3-2 / 1-2-6 / 1-2-3,5.32,AI★★★★★,6-1-5 / 6-1-4 / 6-1-3 / 6-1-2 / 6-5-1 / 6-5-4,base保留 / 地力上位 / 級別傾向強い / 攻めやや注意,5.46,AI★★★★★,1-4-3 / 3-1-6 / 1-4-6 / 4-1-3 / 6-1-4 / 6-1-3,買い,"公式低評価AI検証 / 朝:base保留 / 地力上位 / 級別傾向強い / 攻めやや注意 / base保留で買い上げ慎重 / 直前:展示差ややあり / 展示タイム差を確認 / 進入:1-2-4-6-3-5 / 前づけで波乱含み / 気象安定 / 風向北 / 足:足差ややあり / 足:ST気配あり / 足:進入変化 / 部品交換:5,6 / 整備:チルト:1:-0.5,2:-0.5,3:0,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 進入変化ありで少し動かす / 隊形:1逃げ本線 / 3攻め注意 / 進入:1-2-4-6-3-5",2026-04-25 17:03:53 JST,"[""6.78"", ""6.88"", ""6.80"", ""6.88"", ""6.91"", ""6.87""]",1:1 / 2:4 / 3:2 / 4:4 / 5:6 / 6:3,晴,0.0,1.0,,北,0.1,1:0.35 / 2:-0.15 / 3:0.15 / 4:0.09 / 5:-0.42 / 6:0.05,1:A2 / A1 / A1 / A2 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / A2 / B1 / 5:B1 / B1 / B1 / B1 / 6:A2 / A1 / A1 / A2,1:篠田優也 / 2:杢野誓良 / 3:福岡泉水 / 4:米田隆弘 / 5:山戸信二 / 6:北川潤二,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:+勝率|-モータ|+級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,3,,2.83,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,17:22,丸亀,5R,5,official_all,★☆☆☆☆,6-4-2 / 6-2-4 / 6-4-3 / 6-2-3 / 6-3-4 / 6-3-2,7.16,AI★★★★★,4-6-5 / 4-6-2 / 4-6-3 / 4-6-1 / 4-5-6 / 4-5-2,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 攻めやや注意,7.19,AI★★★★★,1-3-2 / 3-1-2 / 4-6-5 / 2-3-5 / 4-6-1 / 4-6-2,様子見,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 攻めやや注意 / base土台をやや保持 / 直前:風向西 / 部品交換:5,6 / 整備:チルト:1:0,2:0,3:-0.5,4:0,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,電気,電気一式,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,3.0,3.0,,西,0.0,1:0.00 / 2:0.00 / 3:0.00 / 4:0.00 / 5:-0.02 / 6:-0.02,1:B1 / B1 / B1 / B1 / 2:A2 / B1 / A2 / B1 / 3:B1 / B1 / B1 / B1 / 4:A1 / A1 / A1 / A1 / 5:B1 / B1 / B1 / B1 / 6:A1 / A2 / A2 / B1,1:木村光宏 / 2:水谷理人 / 3:嶋田貴支 / 4:石丸海渡 / 5:谷口佳蓮 / 6:西丸侑太,1:-勝率|+当地|-モータ|-ST / 2:-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|-ST / 2:-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:+勝率|-モータ|+級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,5.24,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-25 03:59:01 JST,,0
2026-04-25,17:25,福岡,11R,11,official_all,★★★★☆,2-5-1 / 2-1-5 / 2-5-4 / 2-1-4 / 2-4-5 / 2-4-1,4.29,AI★★★★★,2-1-6 / 2-1-5 / 2-1-4 / 2-1-3 / 2-6-1 / 2-6-5,base土台◎ / 当地巧者 / 級別傾向強い / 差しやや警戒,4.32,AI★★★★★,1-3-5 / 3-1-5 / 2-1-6 / 4-3-5 / 2-1-3 / 2-1-5,見送り寄り,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 差しやや警戒 / base土台を強めに保持 / 直前:風向北 / 部品交換:1,2,4,6 / 整備:チルト:1:-0.5,2:0,3:0,4:0,5:-0.5,6:0 / 部品交換:1:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,2:ピストン,リング,ピストンリング,電気,4:ピストン,リング,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ,シャフト / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,4.0,4.0,,北,0.0,1:-0.01 / 2:-0.02 / 3:0.00 / 4:-0.02 / 5:0.00 / 6:-0.02,1:A1 / A1 / A1 / A2 / 2:A1 / A1 / A1 / A1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:A2 / A2 / A2 / B1 / 6:A2 / A2 / A2 / A2,1:堀本和也 / 2:北山康介 / 3:池本輝明 / 4:藤丸光一 / 5:百武 翔 / 6:藤田浩人,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:-モータ|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:-モータ|+級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,4.45,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,17:27,桐生,6R,6,official_all,★★★★★,1-2-4 / 1-4-2 / 1-2-3 / 1-4-3 / 1-3-2 / 1-3-4,6.48,AI★★★★★,1-5-4 / 1-5-2 / 1-5-3 / 1-5-6 / 1-4-5 / 1-4-2,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め,6.52,AI★★★★★,1-5-4 / 3-5-6 / 1-5-2 / 2-5-6 / 4-5-6 / 1-5-3,様子見,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め / base土台を強めに保持 / 直前:風向東 / 部品交換:2,4,5,6 / 整備:部品交換:2:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,4:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ,5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,4.0,3.0,,東,0.0,1:-0.05 / 2:-0.02 / 3:0.00 / 4:-0.02 / 5:0.08 / 6:-0.02,1:A1 / A1 / A1 / A1 / 2:B1 / A2 / B1 / A1 / 3:B1 / B1 / B1 / B1 / 4:B1 / A2 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B2 / B2 / B2 / B1,1:豊田健士 / 2:藤生雄人 / 3:土井歩夢 / 4:川原 涼 / 5:本岡勝利 / 6:三松直美,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ|-級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ|-級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,2.4,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-25 03:59:01 JST,,0
2026-04-25,17:32,若松,6R,6,official_all,★★★★★,4-3-1 / 4-1-3 / 4-3-5 / 4-1-5 / 4-5-3 / 4-5-1,8.1,AI★★★★★,4-3-1 / 4-3-5 / 4-3-2 / 4-3-6 / 4-1-3 / 4-1-5,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,8.1,AI★★★★★,1-2-6 / 3-2-6 / 4-3-1 / 2-3-6 / 4-1-3 / 4-3-5,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base土台をやや保持 / 直前:部品交換:5,6 / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,電気,電気一式,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線",2026-04-25 17:03:53 JST,[],,晴,3.0,3.0,,,0.0,1:0.01 / 2:0.01 / 3:0.00 / 4:0.00 / 5:-0.02 / 6:-0.02,1:A2 / A2 / A1 / A1 / 2:B1 / B2 / B1 / B2 / 3:A2 / A2 / A2 / A1 / 4:A1 / A1 / A1 / A1 / 5:B1 / B1 / B1 / B1 / 6:B2 / B2 / B2 / B2,1:喜井つか / 2:植木美帆 / 3:魚谷香織 / 4:三浦永理 / 5:藤田美代 / 6:赤井星璃,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:-モータ|-級別,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:-モータ|-級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,4,,4.43,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-25 03:59:01 JST,,0
2026-04-25,17:37,蒲郡,6R,6,official_all,★★★★★,6-2-1 / 6-1-2 / 6-2-3 / 6-1-3 / 6-3-2 / 6-3-1,9.24,AI★★★★★,6-1-2 / 6-1-4 / 6-1-3 / 6-1-5 / 6-2-1 / 6-2-4,base土台○ / 地力上位 / 級別傾向強い / インやや強め,9.3,AI★★★★★,1-6-5 / 6-1-2 / 6-1-4 / 3-6-5 / 2-6-5 / 6-1-3,様子見,"朝:base土台○ / 地力上位 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:気象安定 / 風向東 / 足:ST気配あり / 部品交換:2,5,6 / 足:6号艇足色良さげ / 整備:部品交換:2:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:6一撃注意 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,3.0,1.0,,東,0.05,1:-0.07 / 2:-0.02 / 3:0.00 / 4:-0.01 / 5:-0.00 / 6:0.12,1:A1 / A2 / A1 / A1 / 2:A2 / A1 / A2 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B2 / B2 / B2 / 6:A1 / A1 / A1 / A1,1:横澤剛治 / 2:田路朋史 / 3:東口 晃 / 4:福田 理 / 5:塚越陸斗 / 6:久田敏之,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|-級別 / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|-級別 / 6:+勝率|-モータ|+級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,5.81,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,17:42,住之江,6R,6,official_all,★★★☆☆,4-2-3 / 4-3-2 / 4-2-1 / 4-3-1 / 4-1-2 / 4-1-3,2.39,AI★★★★☆,2-5-4 / 2-5-3 / 2-5-6 / 2-5-1 / 2-4-5 / 2-4-3,base土台○ / 当地巧者 / 級別傾向強い / 攻めやや注意,2.43,AI★★★☆☆,1-2-6 / 2-5-6 / 2-5-4 / 3-2-6 / 4-2-6 / 2-5-3,買い,"公式低評価AI検証 / 朝:base土台○ / 当地巧者 / 級別傾向強い / 攻めやや注意 / base土台をやや保持 / 直前:気象安定 / 足:ST気配あり / 部品交換:1,2,6 / 足:2号艇足色良さげ / 整備:部品交換:1:ピストン,リング,ピストンリング,2:ピストン,リング,ピストンリング,電気,電気一式,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:2差し注意 / 1逃げ本線",2026-04-25 17:03:53 JST,[],,晴,0.0,1.0,,,0.1,1:-0.04 / 2:0.14 / 3:0.00 / 4:-0.03 / 5:-0.03 / 6:-0.01,1:B1 / B1 / B1 / B1 / 2:A1 / A2 / A2 / A2 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / A2 / A2 / 5:B1 / B1 / B1 / B1 / 6:B2 / B2,1:宇土泰就 / 2:深川麻奈 / 3:宮村勇哉 / 4:小野寺智 / 5:泉 具巳 / 6:薗頭 心,1:-勝率|+当地|-モータ|-ST / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ|-級別,1:-勝率|+当地|-モータ|-ST / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ|-級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,3,,0.14,base素材危険,base素材危険 / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,17:47,丸亀,6R,6,official_all,★★★☆☆,5-3-1 / 5-1-3 / 5-3-4 / 5-1-4 / 5-4-3 / 5-4-1,9.71,AI★★★★★,5-6-1 / 5-6-3 / 5-6-4 / 5-6-2 / 5-1-6 / 5-1-3,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 攻めやや注意,9.74,AI★★★★★,1-3-2 / 3-1-2 / 1-3-5 / 5-6-2 / 5-6-3 / 5-6-1,様子見,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 攻めやや注意 / base土台をやや保持 / 直前:風向西 / 部品交換:5,6 / 整備:部品交換:5:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,3.0,3.0,,西,0.0,1:0.00 / 2:0.00 / 3:0.00 / 4:0.00 / 5:-0.02 / 6:-0.02,1:A2 / A2 / A2 / A2 / 2:B1 / B1 / B1 / B1 / 3:A1 / B1 / B2 / B2 / 4:B1 / B1 / B1 / B1 / 5:A1 / A1 / A1 / A1 / 6:B1 / B1 / B1 / B1,1:中越博紀 / 2:塩田雄一 / 3:中村桃佳 / 4:西原明生 / 5:片岡雅裕 / 6:下田哲也,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+勝率|+当地|-モータ|+級別 / 6:-モータ,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+勝率|+当地|-モータ|+級別 / 6:-モータ,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,4.57,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,17:52,桐生,7R,7,official_all,★★★☆☆,1-3-5 / 1-5-3 / 1-3-2 / 1-5-2 / 1-2-3 / 1-2-5,6.3,AI★★★★★,1-6-5 / 1-6-3 / 1-6-4 / 1-6-2 / 1-5-6 / 1-5-3,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め,6.33,AI★★★★★,1-6-5 / 3-1-2 / 1-6-3 / 2-3-5 / 4-3-2 / 1-6-2,様子見,"公式低評価AI検証 / 朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め / base土台を強めに保持 / 直前:風向東 / 部品交換:1,4,5,6 / 整備:部品交換:1:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,4:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ,5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,4.0,3.0,,東,0.0,1:-0.02 / 2:0.00 / 3:0.00 / 4:-0.02 / 5:-0.02 / 6:-0.02,1:A1 / A1 / A1 / A1 / 2:B1 / B1 / A2 / B1 / 3:A2 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / B1,1:重木輝彦 / 2:山崎昂介 / 3:都築正治 / 4:上村慎太 / 5:岡部貴司 / 6:品川賢次,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,2.56,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-25 03:59:01 JST,,0
2026-04-25,17:58,若松,7R,7,official_all,★☆☆☆☆,4-1-3 / 4-3-1 / 4-1-6 / 4-3-6 / 4-6-1 / 4-6-3,0.85,AI★★☆☆☆,4-6-3 / 4-6-5 / 4-6-1 / 4-6-2 / 4-3-6 / 4-3-5,base危険 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,0.87,AI★★☆☆☆,1-4-3 / 4-6-3 / 4-3-6 / 3-4-6 / 2-4-3 / 4-6-5,見送り寄り,"公式低評価AI検証 / 朝:base危険 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base危険で買い上げ抑制 / 直前:風向西 / 足:ST気配あり / 部品交換:3,5,6 / 足:4号艇足色良さげ / 整備:部品交換:3:ピストン,5:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 隊形:4攻め注意",2026-04-25 17:03:53 JST,[],,晴,3.0,3.0,,西,0.0,1:-0.11 / 2:0.00 / 3:0.01 / 4:0.15 / 5:-0.02 / 6:-0.02,1:A2 / B1 / B1 / B1 / 2:B1 / B2 / B1 / B1 / 3:A2 / A2 / B1 / A2 / 4:A2 / B1 / A2 / A2 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / A2,1:柴田百恵 / 2:田村美和 / 3:西村 歩 / 4:落合直子 / 5:池 千夏 / 6:犬童千秋,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:-モータ,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:-モータ,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,4,,-0.07,base素材危険,base素材危険 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-25 03:59:01 JST,,0
2026-04-25,18:00,福岡,12R,12,official_all,★★☆☆☆,1-3-5 / 1-5-3 / 1-3-4 / 1-5-4 / 1-4-3 / 1-4-5,5.23,AI★★★★★,4-3-1 / 4-3-5 / 4-3-2 / 4-3-6 / 4-1-3 / 4-1-5,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,5.26,AI★★★★★,1-3-2 / 4-3-1 / 4-3-5 / 3-1-2 / 2-1-5 / 4-1-3,様子見,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base土台をやや保持 / 直前:部品交換:5,6 / 整備:部品交換:5:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,4.0,4.0,,,0.0,1:0.00 / 2:0.00 / 3:0.00 / 4:0.00 / 5:-0.02 / 6:-0.02,1:A1 / A1 / A1 / A1 / 2:A1 / A1 / A2 / B1 / 3:A1 / A1 / A1 / A1 / 4:A1 / A1 / A1 / A1 / 5:A2 / A1 / A2 / A1 / 6:B1 / A2 / B1 / B1,1:篠崎元志 / 2:中野希一 / 3:大上卓人 / 4:杉山裕也 / 5:安達裕樹 / 6:大賀龍之,1:+別格|-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ|+級別 / 6:-モータ,1:+別格|-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ|+級別 / 6:-モータ,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,6.32,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-25 03:59:01 JST,,0
2026-04-25,18:04,蒲郡,7R,7,official_all,★★★★★,3-1-5 / 3-5-1 / 3-1-4 / 3-5-4 / 3-4-1 / 3-4-5,4.72,AI★★★★★,1-4-3 / 1-4-5 / 1-4-6 / 1-4-2 / 1-3-4 / 1-3-5,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め,4.76,AI★★★★★,1-4-3 / 1-4-5 / 1-4-6 / 3-1-2 / 2-1-3 / 2-3-1,様子見,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め / base土台を強めに保持 / 直前:気象安定 / 風向西 / 部品交換:5,6 / 整備:部品交換:5:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 2差し注意 / 開催:2日目でやや本命寄り",2026-04-25 17:03:53 JST,[],,晴,3.0,1.0,,西,0.05,1:0.04 / 2:0.00 / 3:0.00 / 4:-0.01 / 5:-0.03 / 6:-0.03,1:A1 / A1 / A1 / A1 / 2:B2 / B1 / B2 / B2 / 3:A1 / A2 / A2 / B1 / 4:A2 / A1 / A1 / A1 / 5:B1 / B1 / B1 / B1 / 6:B2 / B2,1:金子拓矢 / 2:宮崎心之 / 3:西野雄貴 / 4:島田賢人 / 5:加藤 翔,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:-モータ|-級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:-モータ|-級別,,,,,,,,,,2026-04-25 17:03:53 JST,,,100,,,,3連単,2,,4.03,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-25 03:59:01 JST,,0
